ProgramType,NumberPhysicians,Revenue,MedefenseLimit,CyberLimit,MedefenseLimit_Cat,CyberLimit_Cat,BothCoverages,CYBExposure,CYBClaimCount,CYBClaimCost,MEDExposure,MEDClaimCount,MEDClaimCost
prog,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,500000,500000,06_500k,07_500k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,250000,250000,05_250k,06_250k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,9,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,500000,0,06_500k,0,0,0,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,11,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,12,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,250000,250000,05_250k,06_250k,1,1,0,0,1,0,0
prog,2,0,500000,500000,06_500k,07_500k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,18,0,500000,500000,06_500k,07_500k,1,1,0,0,1,0,0
prog,8,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,11,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,9,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,250000,250000,05_250k,06_250k,1,1,0,0,1,0,0
prog,1,0,500000,500000,06_500k,07_500k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,250000,250000,05_250k,06_250k,1,1,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,7,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,2900000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,7956366,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,2973347,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,490000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,2460000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,1554749,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,1200000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,2300000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,1400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,0,9161400,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,0,51000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,8,4000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,4,2021000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,557155,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,5,20744851,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,5,3233209,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,862465,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,19,35000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,1344000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,57,44349450,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,2500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,9,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,2000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,820000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,3,1400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,8,4325300,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,3,1400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,7000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,2854422,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,1400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,304826,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,3200000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,840000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,1109486,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,4,14000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,5,3095829,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,1700000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,1285000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,3758551,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,3,1900000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,3,1825438,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,495700,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,2300000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,783000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,8,2859544,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,3749518,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,10,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,10,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,29,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,7,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,20,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,23,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,8,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,45,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,7,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,9,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,19,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,10,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,21,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,23,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,22,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,11,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,8,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,11,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,9,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,65,0,0,500000,0,07_500k,0,1,0,0,0,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,6,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,22,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,9,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,32,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,40,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,21,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,10,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,15,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,7,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,6,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,30,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,7,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,15,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,8,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,45,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,3,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,14,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,11,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,4,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,2,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
prog,8,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,7,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,9,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,13,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,500000,0,07_500k,0,1,0,0,0,0,0
prog,2,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,20,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,46,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,2,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,500000,0,07_500k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,82,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,12,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,13,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,250000,0,06_250k,0,1,0,0,0,0,0
prog,1,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,8,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,2,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,15,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,16,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,10,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,2,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,25,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,6,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,9,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,16,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,4,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,2,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,7,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,1,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
